uid smoi rep sym_res_dis update host_count sym_count free_sym_count hosted_sym_count sym_infectchance free_sym_infectchance hosted_sym_infectchance sym_val free_sym_val hosted_sym_val host_val cfu
1_19 1 19 500 3700 10000 13201 5719 7482 0.64051 0.526239 0.727855 0.248256 0.189059 0.293504 0.85669 10000
1_19 1 19 500 3800 10000 13118 5711 7407 0.637262 0.531618 0.718717 0.249237 0.185996 0.297997 0.857198 10000
1_19 1 19 500 3900 10000 13182 5711 7471 0.650129 0.541608 0.733085 0.24611 0.183321 0.294108 0.861344 10000
1_19 1 19 500 4000 10000 13179 5708 7471 0.64279 0.527469 0.730898 0.241452 0.176846 0.290813 0.859813 10000
1_19 1 19 500 4100 10000 13181 5735 7446 0.64528 0.540725 0.725809 0.244242 0.177598 0.295571 0.859344 10000
1_19 1 19 500 4200 10000 13198 5772 7426 0.627393 0.5176 0.712732 0.244369 0.181321 0.293374 0.85607 10000
1_19 1 19 500 4300 10000 13312 5957 7355 0.599142 0.498917 0.680317 0.247696 0.187282 0.296627 0.864792 10000
1_19 1 19 500 4400 10000 13192 5695 7497 0.643064 0.536399 0.72409 0.2472 0.180294 0.298024 0.854674 10000
1_19 1 19 500 4500 10000 13225 5739 7486 0.63925 0.536249 0.718214 0.25084 0.188279 0.298801 0.860577 10000
1_19 1 19 500 4600 10000 13182 5775 7407 0.648157 0.541222 0.73153 0.24146 0.177673 0.291193 0.854302 10000
1_19 1 19 500 4700 10000 13223 5779 7444 0.633853 0.529084 0.715187 0.249595 0.18939 0.296334 0.865885 10000
1_19 1 19 500 4800 10000 13199 5835 7364 0.616001 0.504472 0.704374 0.237774 0.167163 0.293725 0.851118 10000
1_19 1 19 500 4900 10000 13307 5778 7529 0.629757 0.526106 0.709302 0.247383 0.186091 0.29442 0.860499 10000
1_19 1 19 500 5000 10000 13197 5902 7295 0.619572 0.515691 0.703617 0.247875 0.188906 0.295585 0.863312 10000
1_19 1 19 500 5100 10000 13079 5645 7434 0.644669 0.547511 0.718446 0.247992 0.187452 0.293964 0.858017 10000
1_19 1 19 500 5200 10000 13162 5701 7461 0.63523 0.534008 0.712574 0.249205 0.190876 0.293774 0.861835 10000
1_19 1 19 500 5300 10000 13316 5830 7486 0.634281 0.527136 0.717725 0.252655 0.190131 0.301347 0.859914 10000
1_19 1 19 500 5400 10000 13290 5849 7441 0.629756 0.520653 0.715517 0.240624 0.175596 0.29174 0.861568 10000
1_19 1 19 500 5500 10000 13185 5748 7437 0.64584 0.540463 0.727286 0.248892 0.187416 0.296407 0.857476 10000
1_19 1 19 500 5600 10000 13181 5753 7428 0.638319 0.529602 0.722521 0.250835 0.190253 0.297755 0.860352 10000
1_19 1 19 500 5700 10000 13109 5736 7373 0.628479 0.519879 0.712967 0.248648 0.183063 0.299672 0.863515 10000
1_19 1 19 500 5800 10000 13242 5804 7438 0.635049 0.534715 0.713342 0.249838 0.191528 0.295339 0.860247 10000
1_19 1 19 500 5900 10000 13110 5652 7458 0.644023 0.544285 0.71961 0.252603 0.195558 0.295834 0.866865 10000
1_19 1 19 500 6000 10000 13175 5836 7339 0.624006 0.521693 0.705365 0.246153 0.180731 0.298177 0.863492 10000
1_19 1 19 500 6100 10000 13199 5842 7357 0.628103 0.514012 0.7187 0.25085 0.186907 0.301626 0.85732 10000
1_19 1 19 500 6200 10000 13328 5796 7532 0.632115 0.524046 0.715276 0.242782 0.178419 0.292309 0.848205 10000
1_19 1 19 500 6300 10000 13184 5770 7414 0.646287 0.532325 0.734979 0.248191 0.185371 0.297082 0.859988 10000
1_19 1 19 500 6400 10000 13281 5782 7499 0.633713 0.530484 0.713307 0.249352 0.193385 0.292504 0.860257 10000
1_19 1 19 500 6500 10000 13142 5741 7401 0.637055 0.531001 0.719323 0.244132 0.182812 0.291698 0.857631 10000
1_19 1 19 500 6600 10000 13302 5871 7431 0.613569 0.501944 0.701761 0.24659 0.185049 0.295212 0.850203 10000
1_19 1 19 500 6700 10000 13119 5635 7484 0.648599 0.538573 0.731442 0.24843 0.186186 0.295297 0.866207 10000
1_19 1 19 500 6800 10000 13196 5710 7486 0.634347 0.533543 0.711236 0.248539 0.190323 0.292944 0.860525 10000
1_19 1 19 500 6900 10000 13289 5925 7364 0.626399 0.517736 0.713828 0.251218 0.189915 0.300541 0.862769 10000
1_19 1 19 500 7000 10000 13298 5889 7409 0.622755 0.513944 0.709243 0.248514 0.18621 0.298035 0.860391 10000
1_19 1 19 500 7100 10000 13435 6011 7424 0.614746 0.506813 0.702136 0.245959 0.186117 0.294412 0.858859 10000
1_19 1 19 500 7200 10000 13199 5685 7514 0.647043 0.554354 0.71717 0.237504 0.173514 0.285918 0.859 10000
1_19 1 19 500 7300 10000 13189 5814 7375 0.622492 0.513615 0.708324 0.25118 0.18905 0.30016 0.864696 10000
1_19 1 19 500 7400 10000 13148 5756 7392 0.633482 0.53573 0.7096 0.252186 0.1928 0.29843 0.860852 10000
1_19 1 19 500 7500 10000 13246 5816 7430 0.621993 0.516828 0.704314 0.249233 0.18585 0.298848 0.860036 10000
1_19 1 19 500 7600 10000 13346 5979 7367 0.613999 0.514354 0.69487 0.248855 0.187486 0.298663 0.860901 10000
1_19 1 19 500 7700 10000 13231 5759 7472 0.643365 0.530795 0.730127 0.247527 0.182013 0.298021 0.86394 10000
1_19 1 19 500 7800 10000 13265 5733 7532 0.634014 0.524093 0.71768 0.244303 0.179367 0.293729 0.855842 10000
1_19 1 19 500 7900 10000 13257 5773 7484 0.63116 0.524233 0.713641 0.24462 0.178587 0.295556 0.861611 10000
1_19 1 19 500 8000 10000 13178 5806 7372 0.635584 0.526016 0.721877 0.2424 0.172606 0.297368 0.862939 10000
1_19 1 19 500 8100 10000 13080 5610 7470 0.642608 0.534209 0.724016 0.251319 0.188149 0.298761 0.85826 10000
1_19 1 19 500 8200 10000 13294 5927 7367 0.628785 0.520119 0.71621 0.247462 0.187132 0.295999 0.859611 10000
1_19 1 19 500 8300 10000 13253 5787 7466 0.630248 0.515688 0.719045 0.246534 0.180685 0.297575 0.862355 10000
1_19 1 19 500 8400 10000 13298 5918 7380 0.620399 0.514018 0.705706 0.244268 0.183259 0.293191 0.851091 10000
1_19 1 19 500 8500 10000 13212 5726 7486 0.643499 0.529785 0.730477 0.246448 0.181291 0.296287 0.859434 10000
1_19 1 19 500 8600 10000 13132 5722 7410 0.636211 0.528123 0.719677 0.249202 0.187269 0.297026 0.860625 10000
1_19 1 19 500 8700 10000 13167 5725 7442 0.633539 0.524015 0.717794 0.242448 0.178288 0.291804 0.855109 10000
1_19 1 19 500 8800 10000 13119 5654 7465 0.649785 0.547892 0.726958 0.24352 0.176573 0.294225 0.861825 10000
1_19 1 19 500 8900 10000 13169 5648 7521 0.650637 0.551374 0.725179 0.247079 0.18473 0.293901 0.861211 10000
1_19 1 19 500 9000 10000 13198 5704 7494 0.649748 0.549829 0.725801 0.24553 0.182583 0.293442 0.865272 10000
1_19 1 19 500 9100 10000 13152 5696 7456 0.642778 0.524474 0.733156 0.243939 0.172754 0.29832 0.855173 10000
1_19 1 19 500 9200 10000 13244 5857 7387 0.619914 0.51384 0.704018 0.251471 0.19556 0.295802 0.859229 10000
1_19 1 19 500 9300 10000 13085 5628 7457 0.645933 0.550055 0.718294 0.245953 0.184027 0.29269 0.860651 10000
1_19 1 19 500 9400 10000 13254 5797 7457 0.625883 0.520144 0.708083 0.247457 0.185298 0.295778 0.857674 10000
1_19 1 19 500 9500 10000 13212 5751 7461 0.638646 0.536028 0.717745 0.246091 0.181815 0.295635 0.867846 10000
1_19 1 19 500 9600 10000 13270 5857 7413 0.628027 0.516141 0.716429 0.243065 0.175312 0.296597 0.862896 10000
1_19 1 19 500 9700 10000 13152 5646 7506 0.635633 0.533022 0.712816 0.246864 0.183998 0.294151 0.859099 10000
1_19 1 19 500 9800 10000 13312 5801 7511 0.638911 0.525366 0.726606 0.247401 0.185226 0.295422 0.859299 10000
1_19 1 19 500 9900 10000 13152 5720 7432 0.630339 0.517788 0.716963 0.249571 0.187635 0.29724 0.863241 10000
1_19 1 19 500 10000 10000 13202 5805 7397 0.628787 0.52293 0.711862 0.2526 0.196527 0.296604 0.860022 10000
1_19 1 19 500 10100 10000 13344 5863 7481 0.620162 0.521377 0.697582 0.247664 0.184748 0.296973 0.867782 10000
1_19 1 19 500 10200 10000 13176 5716 7460 0.6441 0.537945 0.725437 0.243254 0.180686 0.291195 0.854305 10000
1_19 1 19 500 10300 10000 12947 5574 7373 0.655798 0.548409 0.736984 0.244598 0.181719 0.292135 0.853604 10000
1_19 1 19 500 10400 10000 13220 5758 7462 0.639421 0.536109 0.719141 0.243355 0.17936 0.292736 0.860593 10000
1_19 1 19 500 10500 10000 13076 5687 7389 0.635875 0.529305 0.717897 0.249561 0.184466 0.299662 0.858612 10000
1_19 1 19 500 10600 10000 13110 5652 7458 0.649175 0.536678 0.73443 0.252811 0.193622 0.297667 0.86307 10000
1_19 1 19 500 10700 10000 13246 5798 7448 0.641586 0.536722 0.723219 0.245802 0.183517 0.294289 0.861987 10000
1_19 1 19 500 10800 10000 13286 5848 7438 0.629776 0.524686 0.712401 0.246712 0.183578 0.29635 0.85596 10000
1_19 1 19 500 10900 10000 13289 5839 7450 0.627263 0.5097 0.719404 0.246148 0.181383 0.296908 0.857333 10000
1_19 1 19 500 11000 10000 13053 5561 7492 0.648941 0.545842 0.725466 0.250081 0.19165 0.293452 0.865326 10000
1_19 1 19 500 11100 10000 13132 5621 7511 0.65526 0.541659 0.740276 0.239989 0.172877 0.290213 0.853154 10000
1_19 1 19 500 11200 10000 13236 5809 7427 0.625941 0.526622 0.703623 0.244053 0.181682 0.292836 0.864655 10000
1_19 1 19 500 11300 10000 13085 5690 7395 0.64677 0.542705 0.726842 0.250869 0.194937 0.293906 0.863836 10000
1_19 1 19 500 11400 10000 13188 5708 7480 0.645445 0.540473 0.72555 0.253888 0.194994 0.298831 0.867734 10000
1_19 1 19 500 11500 10000 13156 5745 7411 0.637204 0.53023 0.720131 0.24467 0.185846 0.29027 0.852149 10000
1_19 1 19 500 11600 10000 13299 5810 7489 0.632251 0.518936 0.720162 0.251364 0.185852 0.302188 0.864744 10000
1_19 1 19 500 11700 10000 13225 5736 7489 0.634955 0.531878 0.713904 0.248575 0.186686 0.295978 0.859668 10000
1_19 1 19 500 11800 10000 13187 5671 7516 0.630704 0.536232 0.701985 0.247246 0.188721 0.291404 0.861592 10000
1_19 1 19 500 11900 10000 13214 5769 7445 0.632448 0.52888 0.712701 0.240441 0.174972 0.291172 0.860848 10000
1_19 1 19 500 12000 10000 13257 5836 7421 0.620592 0.52001 0.699691 0.245541 0.180566 0.296638 0.857227 10000
1_19 1 19 500 12100 10000 13165 5726 7439 0.638922 0.526056 0.725798 0.248107 0.185419 0.296359 0.865975 10000
1_19 1 19 500 12200 10000 13221 5870 7351 0.617153 0.510039 0.702688 0.244853 0.17866 0.297711 0.861389 10000
1_19 1 19 500 12300 10000 13227 5863 7364 0.621019 0.498024 0.718944 0.241979 0.169897 0.299368 0.857987 10000
1_19 1 19 500 12400 10000 13214 5874 7340 0.616148 0.501921 0.707561 0.249161 0.18225 0.302708 0.856816 10000
1_19 1 19 500 12500 10000 13227 5808 7419 0.625091 0.525547 0.703019 0.244128 0.183025 0.291963 0.86107 10000
1_19 1 19 500 12600 10000 13154 5743 7411 0.636351 0.528852 0.719656 0.250474 0.192835 0.295141 0.862438 10000
1_19 1 19 500 12700 10000 13196 5811 7385 0.624006 0.514314 0.71032 0.250987 0.19193 0.297457 0.859946 10000
1_19 1 19 500 12800 10000 13162 5747 7415 0.623808 0.52079 0.703652 0.248793 0.183191 0.299638 0.858815 10000
1_19 1 19 500 12900 10000 13136 5743 7393 0.630726 0.526102 0.712 0.244396 0.182885 0.292178 0.860613 10000
1_19 1 19 500 13000 10000 13305 5860 7445 0.624731 0.529902 0.699371 0.248161 0.187189 0.296153 0.856503 10000
1_19 1 19 500 13100 10000 13185 5774 7411 0.63026 0.533637 0.70554 0.24519 0.185402 0.291772 0.854535 10000
1_19 1 19 500 13200 10000 13235 5763 7472 0.631504 0.525047 0.713611 0.248661 0.18573 0.297198 0.863153 10000
1_19 1 19 500 13300 10000 13203 5781 7422 0.638442 0.527765 0.724649 0.244035 0.181451 0.292781 0.861196 10000
1_19 1 19 500 13400 10000 13268 5911 7357 0.62426 0.514477 0.712465 0.250399 0.189573 0.29927 0.860809 10000
1_19 1 19 500 13500 10000 13168 5838 7330 0.630037 0.522449 0.715726 0.248899 0.189037 0.296576 0.859463 10000
1_19 1 19 500 13600 10000 13203 5698 7505 0.63345 0.536175 0.707304 0.250178 0.190969 0.295131 0.861368 10000
1_19 1 19 500 13700 10000 13200 5826 7374 0.629414 0.521904 0.714354 0.249232 0.185003 0.299977 0.863423 10000
1_19 1 19 500 13800 10000 13155 5741 7414 0.633982 0.536296 0.709626 0.249691 0.191156 0.295017 0.864005 10000
1_19 1 19 500 13900 10000 13160 5757 7403 0.625112 0.519953 0.70689 0.242285 0.178973 0.29152 0.84988 10000
1_19 1 19 500 14000 10000 13061 5608 7453 0.641584 0.536219 0.720867 0.251024 0.189788 0.297101 0.867071 10000
1_19 1 19 500 14100 10000 13165 5780 7385 0.632568 0.527497 0.714803 0.249691 0.188619 0.297491 0.860925 10000
1_19 1 19 500 14200 10000 13173 5754 7419 0.639868 0.531399 0.723994 0.250518 0.188383 0.298708 0.864472 10000
1_19 1 19 500 14300 10000 13324 5889 7435 0.613581 0.502535 0.701536 0.248968 0.187394 0.297739 0.853988 10000
1_19 1 19 500 14400 10000 13220 5808 7412 0.629507 0.519753 0.715509 0.250409 0.187123 0.299999 0.864234 10000
1_19 1 19 500 14500 10000 13109 5625 7484 0.657923 0.558749 0.732463 0.245048 0.184393 0.290636 0.861282 10000
1_19 1 19 500 14600 10000 13160 5750 7410 0.626832 0.519795 0.70989 0.246785 0.181485 0.297456 0.860456 10000
1_19 1 19 500 14700 10000 13122 5704 7418 0.634975 0.532317 0.713913 0.250751 0.189712 0.297687 0.863248 10000
1_19 1 19 500 14800 10000 13179 5769 7410 0.623392 0.52022 0.703716 0.244714 0.179257 0.295676 0.857131 10000
1_19 1 19 500 14900 10000 13198 5733 7465 0.626812 0.517759 0.710563 0.251046 0.18799 0.299472 0.859596 10000
1_19 1 19 500 15000 10000 13212 5786 7426 0.631593 0.516506 0.721263 0.252074 0.191004 0.299656 0.864981 10000
1_19 1 19 500 15100 10000 13058 5669 7389 0.645548 0.537256 0.728632 0.24217 0.17907 0.290581 0.848041 10000
1_19 1 19 500 15200 10000 13253 5791 7462 0.641617 0.534669 0.724617 0.245828 0.180065 0.296864 0.855758 10000
1_19 1 19 500 15300 10000 13194 5816 7378 0.627922 0.512216 0.719132 0.246505 0.185377 0.294691 0.856112 10000
1_19 1 19 500 15400 10000 13224 5760 7464 0.637244 0.525856 0.723203 0.24984 0.189943 0.296064 0.863268 10000
1_19 1 19 500 15500 10000 13298 5871 7427 0.62866 0.519559 0.714904 0.247132 0.184818 0.296391 0.864978 10000
1_19 1 19 500 15600 10000 13172 5702 7470 0.639123 0.525782 0.725639 0.243841 0.178696 0.293568 0.865143 10000
1_19 1 19 500 15700 10000 13252 5783 7469 0.640556 0.528704 0.72716 0.244791 0.179422 0.295405 0.858859 10000
1_19 1 19 500 15800 10000 13323 5872 7451 0.6351 0.528649 0.718992 0.246989 0.185577 0.295388 0.85507 10000
1_19 1 19 500 15900 10000 13306 5798 7508 0.639307 0.536663 0.718572 0.245189 0.18162 0.294279 0.862504 10000
1_19 1 19 500 16000 10000 13120 5697 7423 0.645306 0.547899 0.720064 0.247333 0.181318 0.297999 0.865902 10000
1_19 1 19 500 16100 10000 13053 5659 7394 0.649672 0.534244 0.738014 0.248402 0.179432 0.301188 0.863175 10000
1_19 1 19 500 16200 10000 13318 5875 7443 0.637193 0.532749 0.719634 0.24782 0.188222 0.294863 0.856863 10000
1_19 1 19 500 16300 10000 13144 5747 7397 0.626232 0.515845 0.711996 0.253188 0.192916 0.300015 0.862553 10000
1_19 1 19 500 16400 10000 13166 5640 7526 0.649825 0.537522 0.733986 0.249516 0.184485 0.298251 0.854563 10000
1_19 1 19 500 16500 10000 13120 5710 7410 0.628436 0.520042 0.711962 0.244661 0.179827 0.294621 0.857548 10000
1_19 1 19 500 16600 10000 13227 5765 7462 0.62867 0.523282 0.71009 0.249312 0.187958 0.296712 0.857337 10000
1_19 1 19 500 16700 10000 13221 5756 7465 0.643896 0.538593 0.725092 0.241921 0.179751 0.289858 0.847987 10000
1_19 1 19 500 16800 10000 13196 5784 7412 0.623768 0.522692 0.702644 0.244919 0.182641 0.293518 0.85374 10000
1_19 1 19 500 16900 10000 13161 5718 7443 0.624257 0.515784 0.707589 0.250167 0.181233 0.303125 0.867607 10000
1_19 1 19 500 17000 10000 13203 5786 7417 0.616384 0.511944 0.697858 0.246338 0.180573 0.297642 0.854995 10000
1_19 1 19 500 17100 10000 13229 5724 7505 0.634718 0.536035 0.709983 0.246706 0.18293 0.295347 0.868541 10000
1_19 1 19 500 17200 10000 13143 5640 7503 0.643592 0.546394 0.716656 0.247767 0.185208 0.294791 0.859184 10000
1_19 1 19 500 17300 10000 13143 5698 7445 0.638468 0.526868 0.72388 0.246836 0.179218 0.298587 0.860364 10000
1_19 1 19 500 17400 10000 13190 5773 7417 0.611039 0.504482 0.693978 0.245742 0.18507 0.292966 0.853831 10000
1_19 1 19 500 17500 10000 13241 5880 7361 0.62187 0.515569 0.706784 0.25101 0.195319 0.295496 0.865515 10000
1_19 1 19 500 17600 10000 13280 5877 7403 0.612731 0.509288 0.694851 0.246712 0.187848 0.293443 0.863826 10000
1_19 1 19 500 17700 10000 13242 5801 7441 0.632858 0.524767 0.717125 0.242266 0.177861 0.292476 0.849808 10000
1_19 1 19 500 17800 10000 13284 5854 7430 0.624378 0.528279 0.700094 0.244262 0.183873 0.291842 0.857102 10000
1_19 1 19 500 17900 10000 13178 5746 7432 0.63097 0.528055 0.710538 0.247729 0.189345 0.292868 0.8605 10000
1_19 1 19 500 18000 10000 13258 5825 7433 0.630045 0.525917 0.711647 0.247208 0.187772 0.293785 0.854627 10000
1_19 1 19 500 18100 10000 13232 5757 7475 0.641794 0.533216 0.725418 0.248352 0.186058 0.296328 0.862613 10000
1_19 1 19 500 18200 10000 13325 6008 7317 0.601061 0.500142 0.683927 0.248084 0.190142 0.29566 0.858509 10000
1_19 1 19 500 18300 10000 13222 5817 7405 0.629958 0.524684 0.712655 0.245932 0.182511 0.295753 0.853155 10000
1_19 1 19 500 18400 10000 13209 5748 7461 0.630047 0.516641 0.717415 0.248358 0.184121 0.297847 0.858375 10000
1_19 1 19 500 18500 10000 13284 5856 7428 0.620788 0.519037 0.701006 0.250173 0.191152 0.296703 0.857239 10000
1_19 1 19 500 18600 10000 13204 5798 7406 0.624245 0.52407 0.70267 0.252378 0.193196 0.29871 0.865501 10000
1_19 1 19 500 18700 10000 13095 5610 7485 0.648714 0.558348 0.716442 0.250127 0.195463 0.291097 0.858162 10000
1_19 1 19 500 18800 10000 13155 5678 7477 0.645459 0.541478 0.724422 0.252447 0.191057 0.299066 0.863584 10000
1_19 1 19 500 18900 10000 13084 5622 7462 0.653834 0.549908 0.732132 0.243545 0.178237 0.29275 0.861609 10000
1_19 1 19 500 19000 10000 13072 5675 7397 0.645085 0.541087 0.724872 0.246246 0.183497 0.294387 0.861878 10000
1_19 1 19 500 19100 10000 13145 5735 7410 0.635864 0.532233 0.71607 0.247009 0.183019 0.296534 0.8589 10000
1_19 1 19 500 19200 10000 13222 5797 7425 0.622904 0.522541 0.701262 0.251229 0.190416 0.298708 0.863363 10000
1_19 1 19 500 19300 10000 13218 5844 7374 0.630243 0.521614 0.716333 0.249616 0.18793 0.298502 0.862922 10000
1_19 1 19 500 19400 10000 13183 5713 7470 0.642805 0.549258 0.714349 0.248975 0.182704 0.299658 0.869343 10000
1_19 1 19 500 19500 10000 13298 5929 7369 0.617733 0.512184 0.702657 0.245792 0.184929 0.294762 0.858892 10000
1_19 1 19 500 19600 10000 13236 5728 7508 0.641185 0.548759 0.711699 0.239632 0.175218 0.288774 0.859001 10000
1_19 1 19 500 19700 10000 13249 5862 7387 0.617671 0.514967 0.699172 0.248276 0.189596 0.294841 0.863976 10000
1_19 1 19 500 19800 10000 13174 5725 7449 0.635672 0.532806 0.714731 0.251569 0.191733 0.297557 0.867609 10000
1_19 1 19 500 19900 10000 13151 5783 7368 0.631436 0.529988 0.711061 0.24817 0.185055 0.297707 0.863633 10000
1_19 1 19 500 20000 10000 13017 5626 7391 0.650961 0.549487 0.728203 0.250135 0.188022 0.297415 0.858946 10000
1_20 1 20 500 0 10000 1 1 0 0 0 -nan 0 0 -nan 0 10000
1_20 1 20 500 100 10000 11382 8895 2487 0.136797 0.110371 0.23131 -0.0496779 -0.0428325 -0.0741612 -0.0136619 10000
1_20 1 20 500 200 10000 11401 8860 2541 0.137597 0.11084 0.230892 -0.0513495 -0.0451276 -0.0730443 -0.0248584 10000
1_20 1 20 500 300 10000 11371 8871 2500 0.13533 0.110848 0.222203 -0.0394523 -0.0322381 -0.0650508 -0.0265692 10000
1_20 1 20 500 400 10000 11339 8936 2403 0.13067 0.105383 0.224706 -0.0491024 -0.0427542 -0.0727093 -0.0350111 10000
1_20 1 20 500 500 10000 11371 8864 2507 0.134533 0.109667 0.222452 -0.0564185 -0.0492255 -0.0818507 -0.0369455 10000
1_20 1 20 500 600 10000 11315 8877 2438 0.134138 0.107876 0.229761 -0.0352403 -0.0295986 -0.0557821 -0.0309279 10000
1_20 1 20 500 700 10000 11286 8846 2440 0.131568 0.106638 0.221947 -0.0499012 -0.0434645 -0.0732369 -0.0378825 10000
1_20 1 20 500 800 10000 11337 8845 2492 0.133024 0.105959 0.229085 -0.0398746 -0.0346862 -0.05829 -0.0239402 10000
1_20 1 20 500 900 10000 11343 8858 2485 0.132964 0.107197 0.224813 -0.0567418 -0.0516138 -0.0750209 -0.0258144 10000
1_20 1 20 500 1000 10000 11626 8889 2737 0.141279 0.110492 0.241265 -0.0317018 -0.0318113 -0.0313465 0.0075427 10000
1_20 1 20 500 1100 10000 13691 6571 7120 0.50863 0.407644 0.60183 0.252894 0.19546 0.305898 0.85746 10000
1_20 1 20 500 1200 10000 13233 5862 7371 0.60965 0.512315 0.687058 0.249594 0.185671 0.300431 0.861138 10000
1_20 1 20 500 1300 10000 13185 5791 7394 0.625219 0.520175 0.70749 0.245931 0.184292 0.294207 0.856434 10000
1_20 1 20 500 1400 10000 13218 5814 7404 0.633581 0.513809 0.727632 0.246711 0.179928 0.299152 0.856903 10000
1_20 1 20 500 1500 10000 13172 5772 7400 0.637604 0.533807 0.718567 0.251142 0.196587 0.293695 0.855219 10000
1_20 1 20 500 1600 10000 13245 5829 7416 0.625779 0.51097 0.71602 0.24294 0.18008 0.292348 0.851922 10000
1_20 1 20 500 1700 10000 13241 5698 7543 0.652059 0.55057 0.728724 0.241762 0.175345 0.291932 0.856529 10000
1_20 1 20 500 1800 10000 13162 5648 7514 0.639179 0.538043 0.715198 0.244997 0.182876 0.29169 0.859431 10000
1_20 1 20 500 1900 10000 13237 5826 7411 0.637638 0.534734 0.718533 0.248007 0.188088 0.295111 0.86085 10000
1_20 1 20 500 2000 10000 13103 5689 7414 0.636865 0.535329 0.714777 0.246398 0.181368 0.296297 0.862755 10000
1_20 1 20 500 2100 10000 13274 5932 7342 0.61527 0.504971 0.704386 0.245632 0.181145 0.297735 0.861128 10000
1_20 1 20 500 2200 10000 13172 5722 7450 0.627594 0.51645 0.712958 0.244943 0.18501 0.290974 0.860875 10000
1_20 1 20 500 2300 10000 13162 5647 7515 0.656209 0.549496 0.736397 0.248189 0.180399 0.299129 0.863592 10000
1_20 1 20 500 2400 10000 13189 5712 7477 0.634565 0.526519 0.717105 0.2441 0.180866 0.292407 0.859276 10000
1_20 1 20 500 2500 10000 13228 5854 7374 0.617615 0.507861 0.704746 0.247436 0.185429 0.296662 0.862695 10000
1_20 1 20 500 2600 10000 13123 5716 7407 0.631668 0.519618 0.718137 0.248249 0.184037 0.297801 0.856167 10000
1_20 1 20 500 2700 10000 13247 5763 7484 0.634415 0.539377 0.707599 0.24699 0.188142 0.292305 0.85556 10000
1_20 1 20 500 2800 10000 13312 5883 7429 0.614963 0.509865 0.69819 0.247743 0.183968 0.298246 0.85749 10000
1_20 1 20 500 2900 10000 13083 5740 7343 0.64156 0.526161 0.731768 0.250527 0.190236 0.297656 0.864504 10000
1_20 1 20 500 3000 10000 13300 5877 7423 0.628878 0.519113 0.715783 0.248831 0.187697 0.297233 0.870726 10000
1_20 1 20 500 3100 10000 13246 5838 7408 0.621515 0.513892 0.706329 0.249219 0.185078 0.299767 0.862942 10000
1_20 1 20 500 3200 10000 13151 5711 7440 0.64338 0.544087 0.719598 0.247658 0.188299 0.293222 0.859985 10000
1_20 1 20 500 3300 10000 13362 5930 7432 0.610342 0.50237 0.696493 0.249242 0.187084 0.298839 0.866464 10000
1_20 1 20 500 3400 10000 13170 5741 7429 0.633522 0.523011 0.718922 0.245837 0.17609 0.299737 0.855605 10000
1_20 1 20 500 3500 10000 13168 5750 7418 0.641555 0.532739 0.725903 0.245899 0.180132 0.296877 0.860672 10000
1_20 1 20 500 3600 10000 13391 5882 7509 0.613264 0.505148 0.697954 0.24791 0.185316 0.296943 0.85577 10000
1_20 1 20 500 3700 10000 13249 5801 7448 0.63227 0.523669 0.716856 0.243536 0.179012 0.293791 0.853786 10000
1_20 1 20 500 3800 10000 13265 5836 7429 0.627017 0.520314 0.710839 0.240991 0.179858 0.289015 0.851347 10000
1_20 1 20 500 3900 10000 13393 5965 7428 0.617123 0.506652 0.705836 0.242768 0.178543 0.294344 0.85762 10000
1_20 1 20 500 4000 10000 13304 5885 7419 0.626082 0.518889 0.711112 0.247538 0.182453 0.299166 0.856799 10000
1_20 1 20 500 4100 10000 13216 5842 7374 0.63224 0.530083 0.713174 0.244633 0.182662 0.293728 0.856442 10000
1_20 1 20 500 4200 10000 13139 5759 7380 0.634747 0.527106 0.718746 0.246024 0.182307 0.295745 0.857929 10000
1_20 1 20 500 4300 10000 13288 5869 7419 0.619788 0.513225 0.704086 0.246934 0.183474 0.297135 0.863855 10000
1_20 1 20 500 4400 10000 13241 5807 7434 0.629644 0.5176 0.717166 0.244099 0.179973 0.294191 0.863816 10000
1_20 1 20 500 4500 10000 13132 5593 7539 0.653236 0.554592 0.726417 0.247239 0.187876 0.291278 0.855409 10000
1_20 1 20 500 4600 10000 13143 5709 7434 0.629522 0.52503 0.709767 0.245197 0.178335 0.296545 0.859776 10000
1_20 1 20 500 4700 10000 13082 5714 7368 0.642109 0.527942 0.730648 0.247307 0.179547 0.299855 0.85813 10000
1_20 1 20 500 4800 10000 13237 5782 7455 0.630208 0.5264 0.710719 0.248289 0.187151 0.295707 0.861878 10000
1_20 1 20 500 4900 10000 13238 5755 7483 0.640171 0.532588 0.722911 0.244212 0.182 0.292058 0.861055 10000
1_20 1 20 500 5000 10000 13226 5696 7530 0.638999 0.535526 0.717271 0.248956 0.190214 0.293391 0.870645 10000
1_20 1 20 500 5100 10000 13213 5775 7438 0.637598 0.534632 0.717542 0.249968 0.188165 0.297952 0.862541 10000
1_20 1 20 500 5200 10000 13248 5924 7324 0.617454 0.504648 0.708698 0.245308 0.186716 0.292699 0.856847 10000
1_20 1 20 500 5300 10000 13380 5984 7396 0.625392 0.510849 0.718068 0.248928 0.188445 0.297864 0.866326 10000
1_20 1 20 500 5400 10000 13089 5619 7470 0.647513 0.541562 0.72721 0.246447 0.185793 0.292071 0.857714 10000
1_20 1 20 500 5500 10000 13074 5618 7456 0.649414 0.545153 0.727974 0.242583 0.177708 0.291465 0.861625 10000
