uid smoi rep sr update host_count sym_count free_sym_count hosted_sym_count sym_infectchance free_sym_infectchance hosted_sym_infectchance sym_val free_sym_val hosted_sym_val host_val cfu
1_23 1 23 500 6300 10000 13393 5919 7474 0.616118 0.513196 0.697626 0.242706 0.179135 0.29305 0.868526 10000
1_23 1 23 500 6400 10000 13287 5847 7440 0.627476 0.532879 0.701818 0.244572 0.183692 0.292416 0.860787 10000
1_23 1 23 500 6500 10000 13107 5653 7454 0.646452 0.529456 0.73518 0.247792 0.186175 0.294521 0.857453 10000
1_23 1 23 500 6600 10000 13266 5829 7437 0.624018 0.518583 0.706656 0.248938 0.188311 0.296456 0.858724 10000
1_23 1 23 500 6700 10000 13096 5675 7421 0.657971 0.548348 0.741803 0.246669 0.187738 0.291735 0.856474 10000
1_23 1 23 500 6800 10000 13220 5880 7340 0.627614 0.517913 0.715495 0.246839 0.183257 0.297774 0.858466 10000
1_23 1 23 500 6900 10000 13170 5802 7368 0.628261 0.518369 0.714797 0.248809 0.185764 0.298455 0.863237 10000
1_23 1 23 500 7000 10000 13363 5935 7428 0.612092 0.506598 0.696383 0.244664 0.184185 0.292987 0.857534 10000
1_23 1 23 500 7100 10000 13270 5890 7380 0.618039 0.508499 0.705463 0.250369 0.191308 0.297505 0.858327 10000
1_23 1 23 500 7200 10000 13025 5583 7442 0.649807 0.553783 0.721843 0.243085 0.181337 0.289408 0.857951 10000
1_23 1 23 500 7300 10000 13334 5945 7389 0.624501 0.516588 0.711325 0.244844 0.180539 0.296581 0.858996 10000
1_23 1 23 500 7400 10000 13184 5742 7442 0.639458 0.529844 0.724032 0.245684 0.182268 0.294614 0.856979 10000
1_23 1 23 500 7500 10000 13205 5781 7424 0.635762 0.528678 0.719147 0.241923 0.174371 0.294526 0.854588 10000
1_23 1 23 500 7600 10000 13143 5775 7368 0.631972 0.528389 0.713159 0.245568 0.181188 0.29603 0.859026 10000
1_23 1 23 500 7700 10000 13269 5872 7397 0.620653 0.508593 0.70961 0.237833 0.166482 0.294473 0.859812 10000
1_23 1 23 500 7800 10000 13371 5905 7466 0.625716 0.525136 0.705267 0.248107 0.18489 0.298106 0.861944 10000
1_23 1 23 500 7900 10000 13027 5573 7454 0.656309 0.556706 0.730777 0.247565 0.187947 0.292139 0.851643 10000
1_23 1 23 500 8000 10000 13155 5729 7426 0.628131 0.526032 0.706899 0.249148 0.183919 0.299472 0.861841 10000
1_23 1 23 500 8100 10000 13186 5739 7447 0.641689 0.533984 0.724691 0.243795 0.178833 0.293857 0.86053 10000
1_23 1 23 500 8200 10000 13199 5812 7387 0.625961 0.518751 0.710313 0.244656 0.181921 0.294015 0.851969 10000
1_23 1 23 500 8300 10000 13240 5839 7401 0.636223 0.527401 0.722077 0.249006 0.18776 0.297325 0.855681 10000
1_23 1 23 500 8400 10000 13249 5789 7460 0.632148 0.52966 0.711679 0.246379 0.185064 0.29396 0.856811 10000
1_23 1 23 500 8500 10000 13238 5789 7449 0.630754 0.525392 0.712637 0.248468 0.186765 0.29642 0.865228 10000
1_23 1 23 500 8600 10000 13147 5676 7471 0.639638 0.531301 0.721945 0.245493 0.176844 0.297648 0.859147 10000
1_23 1 23 500 8700 10000 13155 5740 7415 0.639862 0.542229 0.715441 0.248417 0.187737 0.295389 0.855097 10000
1_23 1 23 500 8800 10000 13202 5793 7409 0.633092 0.525375 0.717315 0.245698 0.182321 0.295251 0.859703 10000
1_23 1 23 500 8900 10000 13311 5933 7378 0.614915 0.500478 0.706939 0.245328 0.181213 0.296885 0.862145 10000
1_23 1 23 500 9000 10000 13213 5766 7447 0.632159 0.533713 0.708384 0.249361 0.191117 0.294457 0.86604 10000
1_23 1 23 500 9100 10000 13261 5801 7460 0.633397 0.525701 0.717143 0.248768 0.188588 0.295564 0.857201 10000
1_23 1 23 500 9200 10000 13262 5880 7382 0.623845 0.509637 0.714815 0.249108 0.188102 0.297702 0.856591 10000
1_23 1 23 500 9300 10000 13240 5795 7445 0.629189 0.528497 0.707565 0.247045 0.188277 0.292788 0.857675 10000
1_23 1 23 500 9400 10000 13157 5711 7446 0.636321 0.53398 0.714815 0.245008 0.183977 0.291817 0.857433 10000
1_23 1 23 500 9500 10000 13282 5906 7376 0.617401 0.50409 0.70813 0.249927 0.190763 0.2973 0.860326 10000
1_23 1 23 500 9600 10000 13157 5691 7466 0.644627 0.544445 0.720991 0.241834 0.182691 0.286915 0.860575 10000
1_23 1 23 500 9700 10000 13174 5715 7459 0.634679 0.532017 0.713338 0.244898 0.181512 0.293464 0.852941 10000
1_23 1 23 500 9800 10000 13284 5813 7471 0.628501 0.522563 0.710929 0.245374 0.184121 0.293033 0.859775 10000
1_23 1 23 500 9900 10000 13201 5737 7464 0.630582 0.531132 0.707023 0.249524 0.186976 0.2976 0.858655 10000
1_23 1 23 500 10000 10000 13141 5699 7442 0.639325 0.532956 0.720782 0.247589 0.181385 0.298287 0.863448 10000
1_23 1 23 500 10100 10000 13131 5698 7433 0.636509 0.541406 0.709413 0.25013 0.187349 0.298257 0.866766 10000
1_23 1 23 500 10200 10000 13193 5748 7445 0.640491 0.533849 0.722825 0.245868 0.182866 0.29451 0.858082 10000
1_23 1 23 500 10300 10000 13240 5851 7389 0.631764 0.523064 0.717839 0.244482 0.177976 0.297145 0.856494 10000
1_23 1 23 500 10400 10000 13099 5795 7304 0.624258 0.516382 0.709848 0.242709 0.178548 0.293614 0.854659 10000
1_23 1 23 500 10500 10000 13331 5911 7420 0.614204 0.504003 0.701993 0.247355 0.183498 0.298225 0.855618 10000
1_23 1 23 500 10600 10000 13211 5740 7471 0.632407 0.51847 0.719945 0.245857 0.182834 0.294277 0.861306 10000
1_23 1 23 500 10700 10000 13206 5731 7475 0.635496 0.541473 0.707583 0.251867 0.192423 0.297442 0.864042 10000
1_23 1 23 500 10800 10000 13141 5740 7401 0.630616 0.521303 0.715396 0.247803 0.182429 0.298505 0.861474 10000
1_23 1 23 500 10900 10000 13212 5894 7318 0.624677 0.509163 0.717714 0.248446 0.184297 0.300112 0.867265 10000
1_23 1 23 500 11000 10000 13250 5787 7463 0.634965 0.526955 0.718719 0.248159 0.187533 0.295169 0.85581 10000
1_23 1 23 500 11100 10000 13318 5887 7431 0.616912 0.508025 0.703175 0.245183 0.184843 0.292986 0.856724 10000
1_23 1 23 500 11200 10000 13065 5639 7426 0.636333 0.540712 0.708943 0.248018 0.191665 0.290809 0.851192 10000
1_23 1 23 500 11300 10000 13287 5906 7381 0.623222 0.503392 0.719106 0.244483 0.18183 0.294616 0.852609 10000
1_23 1 23 500 11400 10000 13196 5786 7410 0.628425 0.519721 0.713305 0.246519 0.179411 0.298919 0.860437 10000
1_23 1 23 500 11500 10000 13124 5604 7520 0.645752 0.541589 0.723375 0.244968 0.182858 0.291254 0.854355 10000
1_23 1 23 500 11600 10000 13240 5754 7486 0.634671 0.528631 0.716176 0.247765 0.184613 0.296305 0.861786 10000
1_23 1 23 500 11700 10000 13339 5859 7480 0.630393 0.52387 0.713832 0.246443 0.188419 0.291893 0.859126 10000
1_23 1 23 500 11800 10000 13282 5801 7481 0.622762 0.52311 0.700036 0.24698 0.187183 0.293348 0.856561 10000
1_23 1 23 500 11900 10000 13466 6025 7441 0.606628 0.502971 0.690559 0.247886 0.1889 0.295646 0.862361 10000
1_23 1 23 500 12000 10000 13167 5714 7453 0.638548 0.533007 0.719464 0.247415 0.18766 0.293228 0.857475 10000
1_23 1 23 500 12100 10000 13116 5590 7526 0.653757 0.554405 0.727552 0.246501 0.183359 0.293399 0.857547 10000
1_23 1 23 500 12200 10000 13142 5690 7452 0.643226 0.537356 0.724063 0.247433 0.181396 0.297856 0.860288 10000
1_23 1 23 500 12300 10000 13209 5719 7490 0.638291 0.529395 0.721439 0.244802 0.178287 0.29559 0.858833 10000
1_23 1 23 500 12400 10000 13295 5957 7338 0.613203 0.507731 0.698825 0.245189 0.182466 0.296107 0.855317 10000
1_23 1 23 500 12500 10000 13171 5765 7406 0.630533 0.527543 0.710702 0.256172 0.200323 0.299646 0.874152 10000
1_23 1 23 500 12600 10000 13121 5836 7285 0.617784 0.503138 0.709627 0.250627 0.189616 0.299502 0.861235 10000
1_23 1 23 500 12700 10000 13187 5788 7399 0.635588 0.526939 0.72058 0.242287 0.173235 0.296303 0.858139 10000
1_23 1 23 500 12800 10000 13157 5729 7428 0.638814 0.533419 0.720103 0.248498 0.189166 0.294259 0.861886 10000
1_23 1 23 500 12900 10000 13259 5856 7403 0.626531 0.521999 0.709219 0.249202 0.189791 0.296197 0.8621 10000
1_23 1 23 500 13000 10000 13198 5817 7381 0.629883 0.51624 0.719446 0.249615 0.188791 0.297552 0.867359 10000
1_23 1 23 500 13100 10000 13181 5732 7449 0.634675 0.522272 0.72117 0.250187 0.188018 0.298026 0.856662 10000
1_23 1 23 500 13200 10000 13257 5893 7364 0.617999 0.519116 0.697128 0.245037 0.185976 0.2923 0.85415 10000
1_23 1 23 500 13300 10000 13146 5782 7364 0.639465 0.531958 0.723877 0.246116 0.1852 0.293945 0.855966 10000
1_23 1 23 500 13400 10000 13271 5805 7466 0.641292 0.530826 0.727181 0.2428 0.17705 0.293921 0.862763 10000
1_23 1 23 500 13500 10000 13077 5677 7400 0.643125 0.540269 0.722031 0.249733 0.192897 0.293336 0.862362 10000
1_23 1 23 500 13600 10000 13194 5821 7373 0.624193 0.519825 0.706592 0.248069 0.190863 0.293234 0.8547 10000
1_23 1 23 500 13700 10000 13230 5811 7419 0.623435 0.509987 0.712294 0.24494 0.183913 0.29274 0.859443 10000
1_23 1 23 500 13800 10000 13302 5935 7367 0.621301 0.50879 0.711941 0.245773 0.185601 0.294249 0.854069 10000
1_23 1 23 500 13900 10000 13277 5873 7404 0.623141 0.505294 0.716619 0.238585 0.173786 0.289985 0.854122 10000
1_23 1 23 500 14000 10000 13204 5795 7409 0.630331 0.521257 0.715644 0.245109 0.180026 0.296014 0.859183 10000
1_23 1 23 500 14100 10000 13141 5718 7423 0.644503 0.542657 0.722956 0.248458 0.183568 0.298443 0.855359 10000
1_23 1 23 500 14200 10000 13140 5733 7407 0.639114 0.53777 0.717555 0.253725 0.195449 0.298831 0.861092 10000
1_23 1 23 500 14300 10000 13142 5791 7351 0.630229 0.520361 0.716781 0.252344 0.193664 0.298571 0.853405 10000
1_23 1 23 500 14400 10000 13271 5895 7376 0.607743 0.489546 0.702207 0.251608 0.189676 0.301106 0.857652 10000
1_23 1 23 500 14500 10000 13266 5917 7349 0.607676 0.506928 0.688794 0.255563 0.197538 0.302282 0.8607 10000
1_23 1 23 500 14600 10000 13298 5818 7480 0.635195 0.527615 0.718871 0.246589 0.187126 0.29284 0.859462 10000
1_23 1 23 500 14700 10000 13070 5609 7461 0.634167 0.535235 0.708542 0.249099 0.189592 0.293835 0.859427 10000
1_23 1 23 500 14800 10000 13245 5744 7501 0.635499 0.530522 0.715887 0.250222 0.188132 0.297768 0.857118 10000
1_23 1 23 500 14900 10000 13231 5800 7431 0.625168 0.524114 0.704042 0.244486 0.182383 0.292959 0.859707 10000
1_23 1 23 500 15000 10000 13094 5746 7348 0.627098 0.522693 0.70874 0.248381 0.188204 0.295438 0.858054 10000
1_23 1 23 500 15100 10000 13217 5824 7393 0.630156 0.524517 0.713376 0.244391 0.18524 0.290989 0.854793 10000
1_23 1 23 500 15200 10000 13182 5657 7525 0.656987 0.553392 0.734865 0.246036 0.189275 0.288707 0.861465 10000
1_23 1 23 500 15300 10000 13176 5704 7472 0.638215 0.530733 0.720264 0.250691 0.187593 0.298858 0.859981 10000
1_23 1 23 500 15400 10000 13179 5794 7385 0.63448 0.531145 0.715553 0.246944 0.183048 0.297074 0.864489 10000
1_23 1 23 500 15500 10000 13236 5848 7388 0.619375 0.509123 0.706645 0.245596 0.187106 0.291894 0.853521 10000
1_23 1 23 500 15600 10000 13298 5837 7461 0.628559 0.516594 0.716153 0.249991 0.192356 0.29508 0.861623 10000
1_23 1 23 500 15700 10000 13237 5767 7470 0.628273 0.528712 0.705137 0.251056 0.190159 0.298069 0.860655 10000
1_23 1 23 500 15800 10000 13305 5845 7460 0.627073 0.520631 0.710471 0.250163 0.190802 0.296674 0.860652 10000
1_23 1 23 500 15900 10000 13189 5758 7431 0.632391 0.526288 0.714606 0.247249 0.182625 0.297323 0.859891 10000
1_23 1 23 500 16000 10000 13150 5723 7427 0.63526 0.540502 0.708277 0.251117 0.189992 0.298217 0.865096 10000
1_23 1 23 500 16100 10000 13370 6032 7338 0.597277 0.491448 0.68427 0.24314 0.176547 0.297881 0.860352 10000
1_23 1 23 500 16200 10000 13162 5678 7484 0.626298 0.52266 0.704926 0.248464 0.18736 0.294824 0.856051 10000
1_23 1 23 500 16300 10000 13236 5799 7437 0.635618 0.52724 0.720126 0.248762 0.187969 0.296165 0.861989 10000
1_23 1 23 500 16400 10000 13100 5692 7408 0.637662 0.533678 0.717559 0.254362 0.195678 0.299452 0.861055 10000
1_23 1 23 500 16500 10000 13216 5709 7507 0.651999 0.553613 0.726821 0.246312 0.182863 0.294564 0.86327 10000
1_23 1 23 500 16600 10000 13133 5637 7496 0.657035 0.556444 0.732679 0.247492 0.183441 0.295658 0.855827 10000
1_23 1 23 500 16700 10000 13172 5703 7469 0.639745 0.532579 0.721572 0.250252 0.183903 0.300914 0.862163 10000
1_23 1 23 500 16800 10000 13199 5783 7416 0.618616 0.513735 0.700402 0.245327 0.17831 0.297587 0.856066 10000
1_23 1 23 500 16900 10000 13159 5724 7435 0.631976 0.527358 0.712519 0.248468 0.185505 0.296941 0.859677 10000
1_23 1 23 500 17000 10000 13238 5878 7360 0.63202 0.522746 0.719291 0.238162 0.170321 0.292343 0.855939 10000
1_23 1 23 500 17100 10000 13307 5872 7435 0.621201 0.518411 0.702382 0.247978 0.190149 0.293651 0.858621 10000
1_23 1 23 500 17200 10000 13156 5695 7461 0.641478 0.53897 0.719723 0.249857 0.190436 0.295213 0.855688 10000
1_23 1 23 500 17300 10000 13309 5852 7457 0.625584 0.52133 0.707399 0.249757 0.190557 0.296215 0.857919 10000
1_23 1 23 500 17400 10000 13311 5918 7393 0.622725 0.512484 0.710971 0.24503 0.179761 0.297277 0.864895 10000
1_23 1 23 500 17500 10000 13314 5932 7382 0.621151 0.507427 0.712537 0.242851 0.174859 0.297487 0.857179 10000
1_23 1 23 500 17600 10000 13223 5740 7483 0.647725 0.542648 0.728326 0.246243 0.187416 0.291368 0.855268 10000
1_23 1 23 500 17700 10000 13198 5785 7413 0.63453 0.532575 0.714094 0.250222 0.18896 0.29803 0.861406 10000
1_23 1 23 500 17800 10000 13248 5825 7423 0.62262 0.522711 0.701021 0.244685 0.179646 0.295723 0.86084 10000
1_23 1 23 500 17900 10000 13214 5797 7417 0.646647 0.532886 0.735561 0.243489 0.179894 0.293194 0.8531 10000
1_23 1 23 500 18000 10000 13158 5757 7401 0.630591 0.520249 0.716423 0.247514 0.186379 0.295069 0.85771 10000
1_23 1 23 500 18100 10000 13219 5844 7375 0.622291 0.520021 0.70333 0.246833 0.185724 0.295255 0.86259 10000
1_23 1 23 500 18200 10000 13081 5643 7438 0.654784 0.542527 0.739951 0.251871 0.191454 0.297708 0.858524 10000
1_23 1 23 500 18300 10000 13248 5868 7380 0.622633 0.500611 0.719656 0.242741 0.176673 0.295274 0.857637 10000
1_23 1 23 500 18400 10000 13119 5610 7509 0.65473 0.56541 0.721461 0.247645 0.183532 0.295545 0.860253 10000
1_23 1 23 500 18500 10000 13412 5979 7433 0.610796 0.509323 0.69242 0.244131 0.183845 0.292625 0.857849 10000
1_23 1 23 500 18600 10000 13155 5752 7403 0.631546 0.521636 0.716943 0.249495 0.185527 0.299197 0.86025 10000
1_23 1 23 500 18700 10000 13271 5853 7418 0.61622 0.512741 0.697868 0.248832 0.189383 0.295739 0.85859 10000
1_23 1 23 500 18800 10000 13243 5789 7454 0.633097 0.532416 0.71129 0.248103 0.188949 0.294044 0.855245 10000
1_23 1 23 500 18900 10000 13066 5667 7399 0.649276 0.542567 0.731007 0.244694 0.1808 0.29363 0.857898 10000
1_23 1 23 500 19000 10000 13234 5823 7411 0.619184 0.507574 0.706879 0.244726 0.175863 0.298833 0.864111 10000
1_23 1 23 500 19100 10000 13165 5750 7415 0.637191 0.527749 0.722058 0.25286 0.193942 0.298549 0.864342 10000
1_23 1 23 500 19200 10000 13273 5862 7411 0.629225 0.521966 0.714067 0.24867 0.184954 0.299068 0.864679 10000
1_23 1 23 500 19300 10000 13194 5755 7439 0.634357 0.53054 0.714673 0.24207 0.179042 0.290829 0.856144 10000
1_23 1 23 500 19400 10000 13306 5876 7430 0.614531 0.512525 0.695202 0.251064 0.193001 0.296982 0.863221 10000
1_23 1 23 500 19500 10000 13196 5703 7493 0.642935 0.532045 0.727333 0.244178 0.18271 0.290962 0.858128 10000
1_23 1 23 500 19600 10000 13269 5852 7417 0.61298 0.508433 0.695467 0.248901 0.187374 0.297446 0.858654 10000
1_23 1 23 500 19700 10000 13182 5726 7456 0.639381 0.537053 0.717966 0.253289 0.197696 0.295983 0.859183 10000
1_23 1 23 500 19800 10000 13253 5748 7505 0.630274 0.524219 0.7115 0.246484 0.188873 0.290607 0.851055 10000
1_23 1 23 500 19900 10000 13253 5892 7361 0.611616 0.503989 0.697765 0.243575 0.182948 0.292103 0.854274 10000
1_23 1 23 500 20000 10000 13174 5764 7410 0.639552 0.528488 0.725945 0.251021 0.188514 0.299643 0.863054 10000
1_24 1 24 500 0 10000 6322 6322 0 0 0 -nan 0 0 -nan 0 10000
1_24 1 24 500 100 10000 11479 8899 2580 0.137432 0.107724 0.239902 -0.0548865 -0.0459041 -0.0858687 -0.00828944 10000
1_24 1 24 500 200 10000 11366 8895 2471 0.13561 0.108309 0.233889 -0.0527997 -0.043826 -0.0851029 -0.0344225 10000
1_24 1 24 500 300 10000 11341 8893 2448 0.130054 0.105881 0.217866 -0.0341844 -0.0267997 -0.0610111 -0.0377535 10000
1_24 1 24 500 400 10000 11343 8857 2486 0.132403 0.106605 0.224316 -0.0424156 -0.0357198 -0.0662711 -0.024297 10000
1_24 1 24 500 500 10000 11471 8857 2614 0.139687 0.110778 0.237641 -0.0540302 -0.0465207 -0.0794748 -0.0248303 10000
1_24 1 24 500 600 10000 11394 8819 2575 0.139191 0.112776 0.229659 -0.0573599 -0.0510841 -0.0788537 -0.0187031 10000
1_24 1 24 500 700 10000 11446 8913 2533 0.135906 0.108189 0.233434 -0.0474287 -0.0412227 -0.0692659 -0.00610268 10000
1_24 1 24 500 800 10000 14129 7545 6584 0.352865 0.290404 0.424442 0.235095 0.175826 0.303015 0.819681 10000
1_24 1 24 500 900 10000 13310 5947 7363 0.607113 0.500887 0.692909 0.247827 0.1878 0.29631 0.860458 10000
1_24 1 24 500 1000 10000 13207 5826 7381 0.629648 0.532893 0.706019 0.248205 0.190307 0.293905 0.856435 10000
1_24 1 24 500 1100 10000 13190 5700 7490 0.642078 0.53584 0.722927 0.244438 0.185209 0.289512 0.852835 10000
1_24 1 24 500 1200 10000 13290 5862 7428 0.630749 0.526613 0.712931 0.249554 0.191092 0.295691 0.865223 10000
1_24 1 24 500 1300 10000 13184 5697 7487 0.639553 0.536263 0.718148 0.248858 0.190231 0.293469 0.85794 10000
1_24 1 24 500 1400 10000 13253 5709 7544 0.636375 0.528174 0.718257 0.24926 0.186415 0.296819 0.867294 10000
1_24 1 24 500 1500 10000 13140 5765 7375 0.632636 0.527661 0.714694 0.247483 0.188253 0.293783 0.857518 10000
1_24 1 24 500 1600 10000 13196 5765 7431 0.630091 0.522809 0.71332 0.251456 0.185915 0.302303 0.857378 10000
1_24 1 24 500 1700 10000 13219 5790 7429 0.626581 0.524644 0.706029 0.247094 0.189825 0.291728 0.85499 10000
1_24 1 24 500 1800 10000 13093 5666 7427 0.63059 0.520267 0.714755 0.249363 0.186901 0.297014 0.857846 10000
1_24 1 24 500 1900 10000 13201 5747 7454 0.643326 0.529475 0.731104 0.25341 0.189058 0.303025 0.865245 10000
1_24 1 24 500 2000 10000 13112 5618 7494 0.648689 0.54769 0.724405 0.249152 0.187249 0.295559 0.857499 10000
1_24 1 24 500 2100 10000 13124 5710 7414 0.64364 0.545522 0.719207 0.248622 0.189497 0.294158 0.863835 10000
1_24 1 24 500 2200 10000 13297 5870 7427 0.616573 0.515854 0.696178 0.249605 0.190827 0.29606 0.855 10000
1_24 1 24 500 2300 10000 13211 5796 7415 0.628588 0.513894 0.71824 0.24322 0.175266 0.296337 0.860098 10000
1_24 1 24 500 2400 10000 13170 5706 7464 0.642471 0.525072 0.732218 0.244417 0.179769 0.293839 0.852977 10000
1_24 1 24 500 2500 10000 13174 5742 7432 0.634751 0.525206 0.719386 0.249939 0.192193 0.294554 0.855836 10000
1_24 1 24 500 2600 10000 13214 5825 7389 0.620681 0.507192 0.710148 0.246506 0.178593 0.300045 0.859976 10000
1_24 1 24 500 2700 10000 13223 5830 7393 0.628434 0.518865 0.714839 0.243122 0.175847 0.296174 0.856946 10000
1_24 1 24 500 2800 10000 13153 5764 7389 0.632458 0.52772 0.714162 0.243272 0.179715 0.292852 0.852094 10000
1_24 1 24 500 2900 10000 13071 5614 7457 0.657768 0.557555 0.733212 0.249646 0.191695 0.293275 0.861482 10000
1_24 1 24 500 3000 10000 13237 5803 7434 0.625399 0.517947 0.709276 0.24687 0.183747 0.296144 0.85045 10000
1_24 1 24 500 3100 10000 13215 5814 7401 0.62082 0.510168 0.707744 0.244186 0.177642 0.29646 0.853003 10000
1_24 1 24 500 3200 10000 13199 5875 7324 0.615952 0.511619 0.699643 0.243761 0.181753 0.293501 0.856298 10000
1_24 1 24 500 3300 10000 13233 5831 7402 0.623385 0.517475 0.706816 0.245729 0.182826 0.295282 0.857042 10000
1_24 1 24 500 3400 10000 13165 5753 7412 0.64441 0.526538 0.735899 0.23942 0.174322 0.289948 0.859356 10000
1_24 1 24 500 3500 10000 13014 5575 7439 0.645625 0.541564 0.72361 0.250303 0.186236 0.298317 0.862372 10000
1_24 1 24 500 3600 10000 13269 5830 7439 0.620465 0.509409 0.7075 0.249655 0.194283 0.293051 0.862122 10000
1_24 1 24 500 3700 10000 13196 5754 7442 0.642491 0.539271 0.722298 0.24825 0.189003 0.294059 0.863928 10000
1_24 1 24 500 3800 10000 13048 5670 7378 0.650337 0.543409 0.732512 0.24365 0.182275 0.290816 0.856307 10000
1_24 1 24 500 3900 10000 13116 5644 7472 0.653159 0.543872 0.73571 0.245075 0.188325 0.287941 0.855732 10000
1_24 1 24 500 4000 10000 13208 5780 7428 0.634335 0.524752 0.719605 0.24568 0.183322 0.294203 0.858212 10000
1_24 1 24 500 4100 10000 13326 5892 7434 0.615188 0.511082 0.697701 0.249961 0.192418 0.295569 0.854999 10000
1_24 1 24 500 4200 10000 13440 5977 7463 0.61056 0.500903 0.698382 0.246861 0.187067 0.294749 0.859829 10000
1_24 1 24 500 4300 10000 13232 5725 7507 0.644488 0.537308 0.726226 0.2452 0.183021 0.29262 0.855752 10000
1_24 1 24 500 4400 10000 13122 5687 7435 0.639302 0.530225 0.722734 0.249958 0.186775 0.298286 0.852309 10000
1_24 1 24 500 4500 10000 13263 5799 7464 0.633 0.519331 0.721312 0.252062 0.193624 0.297465 0.858872 10000
1_24 1 24 500 4600 10000 13271 5918 7353 0.609441 0.511364 0.688378 0.250215 0.190606 0.29819 0.861625 10000
1_24 1 24 500 4700 10000 13277 5843 7434 0.617322 0.519813 0.693963 0.251062 0.191193 0.298119 0.861234 10000
1_24 1 24 500 4800 10000 13335 5985 7350 0.613181 0.51619 0.692159 0.243539 0.184845 0.291333 0.856561 10000
1_24 1 24 500 4900 10000 13263 5821 7442 0.630967 0.517446 0.71976 0.247464 0.185763 0.295725 0.861479 10000
1_24 1 24 500 5000 10000 13263 5870 7393 0.613869 0.499059 0.705027 0.248232 0.191651 0.293156 0.862581 10000
1_24 1 24 500 5100 10000 13189 5749 7440 0.63342 0.531241 0.712376 0.24937 0.186589 0.297882 0.86263 10000
1_24 1 24 500 5200 10000 13298 5972 7326 0.601872 0.492702 0.690864 0.245089 0.181947 0.296561 0.861807 10000
1_24 1 24 500 5300 10000 13381 5984 7397 0.604556 0.490023 0.69721 0.24449 0.176055 0.299852 0.860373 10000
1_24 1 24 500 5400 10000 13284 5840 7444 0.627255 0.525175 0.707339 0.247517 0.187314 0.294747 0.857487 10000
1_24 1 24 500 5500 10000 13380 5941 7439 0.612038 0.497337 0.703642 0.249363 0.190624 0.296273 0.860283 10000
1_24 1 24 500 5600 10000 13029 5611 7418 0.650999 0.549874 0.727491 0.245123 0.18478 0.290766 0.847246 10000
1_24 1 24 500 5700 10000 13201 5869 7332 0.616192 0.525484 0.688801 0.249479 0.191723 0.29571 0.855871 10000
1_24 1 24 500 5800 10000 13292 5892 7400 0.621288 0.508712 0.710923 0.243831 0.178517 0.295835 0.851704 10000
1_24 1 24 500 5900 10000 13251 5793 7458 0.630704 0.531427 0.707818 0.24381 0.184911 0.28956 0.862855 10000
1_24 1 24 500 6000 10000 13295 5787 7508 0.621011 0.524998 0.695015 0.25319 0.191525 0.30072 0.863497 10000
1_24 1 24 500 6100 10000 13201 5733 7468 0.635719 0.533184 0.714433 0.244809 0.182873 0.292355 0.865715 10000
1_24 1 24 500 6200 10000 13152 5843 7309 0.626325 0.514512 0.715711 0.255032 0.195339 0.302752 0.859691 10000
1_24 1 24 500 6300 10000 13278 5811 7467 0.628492 0.518019 0.714464 0.24189 0.178319 0.291362 0.856739 10000
1_24 1 24 500 6400 10000 13204 5728 7476 0.639081 0.540452 0.71465 0.247591 0.186689 0.294252 0.86198 10000
1_24 1 24 500 6500 10000 13158 5781 7377 0.633019 0.5248 0.717825 0.251328 0.193424 0.296705 0.860667 10000
1_24 1 24 500 6600 10000 13311 5863 7448 0.627831 0.51662 0.715376 0.248177 0.180186 0.301699 0.8642 10000
1_24 1 24 500 6700 10000 13159 5764 7395 0.629501 0.520294 0.714622 0.251878 0.191171 0.299195 0.861476 10000
1_24 1 24 500 6800 10000 13140 5672 7468 0.643226 0.538375 0.72286 0.250911 0.188166 0.298566 0.856182 10000
1_24 1 24 500 6900 10000 13337 5751 7586 0.635969 0.535376 0.71223 0.248619 0.189513 0.293427 0.856015 10000
1_24 1 24 500 7000 10000 13174 5771 7403 0.634618 0.526968 0.718537 0.247814 0.190103 0.292803 0.859155 10000
1_24 1 24 500 7100 10000 13233 5878 7355 0.617693 0.505164 0.707625 0.252383 0.192142 0.300526 0.8613 10000
1_24 1 24 500 7200 10000 13181 5786 7395 0.63051 0.532199 0.70743 0.247591 0.184868 0.296667 0.869149 10000
1_24 1 24 500 7300 10000 13182 5775 7407 0.628056 0.511494 0.718936 0.249863 0.183375 0.301702 0.861724 10000
1_24 1 24 500 7400 10000 13157 5783 7374 0.630995 0.530274 0.709984 0.248033 0.188869 0.294433 0.860235 10000
1_24 1 24 500 7500 10000 13258 5868 7390 0.612177 0.508044 0.694863 0.249326 0.188179 0.297879 0.85505 10000
1_24 1 24 500 7600 10000 13235 5850 7385 0.614353 0.509242 0.697617 0.246607 0.183357 0.29671 0.856436 10000
1_24 1 24 500 7700 10000 13133 5840 7293 0.611761 0.51135 0.692166 0.253475 0.195003 0.300298 0.860849 10000
1_24 1 24 500 7800 10000 13270 5878 7392 0.617182 0.503786 0.707353 0.245948 0.180953 0.297631 0.849686 10000
1_24 1 24 500 7900 10000 13194 5841 7353 0.629119 0.509794 0.723906 0.24265 0.176474 0.295218 0.857314 10000
1_24 1 24 500 8000 10000 13233 5860 7373 0.610252 0.504259 0.694494 0.249018 0.190871 0.295233 0.860978 10000
1_24 1 24 500 8100 10000 13224 5893 7331 0.616263 0.512724 0.699492 0.24584 0.187122 0.293042 0.858132 10000
